sample,tavg,prec,bin_arch,sum,bin_arch_name
T325,12.9005498886108,701.685119628906,_1.3,2017.448107932,Calvin_cycle
T325,12.9005498886108,701.685119628906,_3,NA,NA
T325,12.9005498886108,701.685119628906,_1.3.2,288.891814689,NA
T325,12.9005498886108,701.685119628906,_8.1+8.2,387.265559738,TCA/_org_transformation
T325,12.9005498886108,701.685119628906,_1.3.1+1.3.2,1462.463695696,Rubisco
T325,12.9005498886108,701.685119628906,_1.1.1,5816.360939024,PSII
T325,12.9005498886108,701.685119628906,_21+26.9,1119.557770557,redox
T325,12.9005498886108,701.685119628906,_11,NA,lipid_metabolism
T325,12.9005498886108,701.685119628906,NA,1615.029907648,NA
T325,12.9005498886108,701.685119628906,_17,116.244854649,hormone_metabolism
T325,12.9005498886108,701.685119628906,_22,1.416585955,polyamine_metabolism
T325,12.9005498886108,701.685119628906,_1.1,89.800462853,Light_reactions
T325,12.9005498886108,701.685119628906,_1.1.2,1263.734052046,PSI
T325,12.9005498886108,701.685119628906,_21,1073.626938349,NA
T325,12.9005498886108,701.685119628906,_8.2,144.741685356,NA
T325,12.9005498886108,701.685119628906,_9,521.688258006,mitochondrial_electron_transport/ATP_synthesis
T325,12.9005498886108,701.685119628906,_1.1.3,514.78795274,Cytochrome_b6f
T325,12.9005498886108,701.685119628906,_29.6,265.048776438,protein_folding
T325,12.9005498886108,701.685119628906,_2,NA,NA
T325,12.9005498886108,701.685119628906,_1.2,441.224875835,Photorespiration
T325,12.9005498886108,701.685119628906,_26.9,45.930832208,NA
T325,12.9005498886108,701.685119628906,_29,2052.789386851,protein
T325,12.9005498886108,701.685119628906,_27,198.307347876,RNA
T325,12.9005498886108,701.685119628906,_30,227.404191311,signalling
T325,12.9005498886108,701.685119628906,_16,206.923403355,secondary_metabolism
T325,12.9005498886108,701.685119628906,_1.3.1,1173.571881007,NA
T325,12.9005498886108,701.685119628906,_20.2,233.367718634,abiotic_stress
T325,12.9005498886108,701.685119628906,_1.1.1+1.1.2,7080.09499107,Photosystems
T327,12.9005498886108,701.685119628906,_1.1.3,877.668660007,Cytochrome_b6f
T327,12.9005498886108,701.685119628906,_1.3,9164.99022705,Calvin_cycle
T327,12.9005498886108,701.685119628906,_1.2,2173.963443979,Photorespiration
T327,12.9005498886108,701.685119628906,_4,1114.329297632,glycolysis
T327,12.9005498886108,701.685119628906,_8.1+8.2,914.825300005,TCA/_org_transformation
T327,12.9005498886108,701.685119628906,_21+26.9,2910.413348079,redox
T327,12.9005498886108,701.685119628906,_1.3.1+1.3.2,8147.270452746,Rubisco
T327,12.9005498886108,701.685119628906,_29,5628.850803518,protein
T327,12.9005498886108,701.685119628906,_20.2.1,1658.932300564,HSPs
T327,12.9005498886108,701.685119628906,_27,788.772554286,RNA
T327,12.9005498886108,701.685119628906,_3,NA,NA
T327,12.9005498886108,701.685119628906,_28,255.638542961,DNA
T327,12.9005498886108,701.685119628906,_1.1.2,2758.933065483,PSI
T327,12.9005498886108,701.685119628906,_1.1.1,8729.938532972,PSII
T327,12.9005498886108,701.685119628906,_30,416.482864516,signalling
T327,12.9005498886108,701.685119628906,_22,3.342799813,polyamine_metabolism
T327,12.9005498886108,701.685119628906,_1.3.1,6097.891479866,NA
T327,12.9005498886108,701.685119628906,_11,399.77770926,lipid_metabolism
T327,12.9005498886108,701.685119628906,_1.1,532.434202457,Light_reactions
T327,12.9005498886108,701.685119628906,NA,6674.736542672,NA
T327,12.9005498886108,701.685119628906,_8.1,494.505481929,NA
T327,12.9005498886108,701.685119628906,_9,794.639979287,mitochondrial_electron_transport/ATP_synthesis
T327,12.9005498886108,701.685119628906,_2,3684.671716597,NA
T327,12.9005498886108,701.685119628906,_8.2,420.319818076,NA
T327,12.9005498886108,701.685119628906,_26.9,151.078365782,NA
T327,12.9005498886108,701.685119628906,_21,2759.334982297,NA
T327,12.9005498886108,701.685119628906,_29.6,821.095670939,protein_folding
T327,12.9005498886108,701.685119628906,_16,666.029161973,secondary_metabolism
T327,12.9005498886108,701.685119628906,_20.2,267.373981527,abiotic_stress
T327,12.9005498886108,701.685119628906,_1.1.1+1.1.2,11488.871598455,Photosystems
T327,12.9005498886108,701.685119628906,_1.1.4,7621.178622179,ATP_synthase_chloroplastic
T327,12.9005498886108,701.685119628906,_17,456.561899253,hormone_metabolism
T327,12.9005498886108,701.685119628906,_1.3.2,2049.37897288,NA
T328,12.9005498886108,701.685119628906,_8.2,242.663103888,NA
T328,12.9005498886108,701.685119628906,_1.3,6569.992268842,Calvin_cycle
T328,12.9005498886108,701.685119628906,_16,474.770241117,secondary_metabolism
T328,12.9005498886108,701.685119628906,_1.1,529.483553382,Light_reactions
T328,12.9005498886108,701.685119628906,_11,260.262700768,lipid_metabolism
T328,12.9005498886108,701.685119628906,_22,1.757015029,polyamine_metabolism
T328,12.9005498886108,701.685119628906,_1.2,1261.640625351,Photorespiration
T328,12.9005498886108,701.685119628906,_1.3.1,5288.669797378,NA
T328,12.9005498886108,701.685119628906,_8.1,456.854342753,NA
T328,12.9005498886108,701.685119628906,_27,628.086665516,RNA
T328,12.9005498886108,701.685119628906,_4,734.396579435,glycolysis
T328,12.9005498886108,701.685119628906,_21+26.9,2306.151411308,redox
T328,12.9005498886108,701.685119628906,_17,381.284788802,hormone_metabolism
T328,12.9005498886108,701.685119628906,NA,4396.521725191,NA
T328,12.9005498886108,701.685119628906,_1.1.1+1.1.2,9896.540767498,Photosystems
T328,12.9005498886108,701.685119628906,_1.3.2,2152.4128331,NA
T328,12.9005498886108,701.685119628906,_29.6,622.808187882,protein_folding
T328,12.9005498886108,701.685119628906,_8.1+8.2,699.517446641,TCA/_org_transformation
T328,12.9005498886108,701.685119628906,_1.1.1,7595.194683125,PSII
T328,12.9005498886108,701.685119628906,_2,NA,NA
T328,12.9005498886108,701.685119628906,_29,3580.514083993,protein
T328,12.9005498886108,701.685119628906,_20.2.1,919.169562999,HSPs
T328,12.9005498886108,701.685119628906,_1.1.3,747.651933147,Cytochrome_b6f
T328,12.9005498886108,701.685119628906,_1.3.1+1.3.2,7441.082630478,Rubisco
T328,12.9005498886108,701.685119628906,_3,4152.50154125,NA
T328,12.9005498886108,701.685119628906,_1.1.2,2301.346084373,PSI
T328,12.9005498886108,701.685119628906,_28,221.99994908,DNA
T328,12.9005498886108,701.685119628906,_1.1.4,4297.582527717,ATP_synthase_chloroplastic
T328,12.9005498886108,701.685119628906,_26.9,107.109429058,NA
T328,12.9005498886108,701.685119628906,_9,630.994785595,mitochondrial_electron_transport/ATP_synthesis
T328,12.9005498886108,701.685119628906,_30,274.142291174,signalling
T328,12.9005498886108,701.685119628906,_20.2,253.758109258,abiotic_stress
T328,12.9005498886108,701.685119628906,_21,2199.04198225,NA
T329,12.9005498886108,701.685119628906,_8.1+8.2,354.664933191,TCA/_org_transformation
T329,12.9005498886108,701.685119628906,_17,150.618598477,hormone_metabolism
T329,12.9005498886108,701.685119628906,_11,101.216862907,lipid_metabolism
T329,12.9005498886108,701.685119628906,_21,1108.240953739,NA
T329,12.9005498886108,701.685119628906,_20.2.1,636.993878804,HSPs
T329,12.9005498886108,701.685119628906,_28,186.186133599,DNA
T329,12.9005498886108,701.685119628906,_8.2,124.105270076,NA
T329,12.9005498886108,701.685119628906,NA,1640.795921268,NA
T329,12.9005498886108,701.685119628906,_1.1,213.425455574,Light_reactions
T329,12.9005498886108,701.685119628906,_1.1.1,4860.688627356,PSII
T329,12.9005498886108,701.685119628906,_1.3.1,1832.253303858,NA
T329,12.9005498886108,701.685119628906,_29,2022.37849773,protein
T329,12.9005498886108,701.685119628906,_4,334.531275109,glycolysis
T329,12.9005498886108,701.685119628906,_29.6,279.699768358,protein_folding
T329,12.9005498886108,701.685119628906,_30,208.770098534,signalling
T329,12.9005498886108,701.685119628906,_27,205.76366509,RNA
T329,12.9005498886108,701.685119628906,_8.1,230.559663115,NA
T329,12.9005498886108,701.685119628906,_1.3.2,549.57735672,NA
T329,12.9005498886108,701.685119628906,_1.3,2423.024639604,Calvin_cycle
T329,12.9005498886108,701.685119628906,_26.9,55.841475931,NA
T329,12.9005498886108,701.685119628906,_21+26.9,1164.08242967,redox
T329,12.9005498886108,701.685119628906,_1.2,420.328279149,Photorespiration
T329,12.9005498886108,701.685119628906,_2,1135.267330049,NA
T329,12.9005498886108,701.685119628906,_22,1.606412269,polyamine_metabolism
T329,12.9005498886108,701.685119628906,_20.2,343.784469436,abiotic_stress
T329,12.9005498886108,701.685119628906,_1.3.1+1.3.2,2381.830660578,Rubisco
T329,12.9005498886108,701.685119628906,_9,357.353098452,mitochondrial_electron_transport/ATP_synthesis
T329,12.9005498886108,701.685119628906,_1.1.1+1.1.2,6270.999462833,Photosystems
T329,12.9005498886108,701.685119628906,_3,2334.604355764,NA
T329,12.9005498886108,701.685119628906,_1.1.2,1410.310835477,PSI
T329,12.9005498886108,701.685119628906,_1.1.3,342.256410925,Cytochrome_b6f
T329,12.9005498886108,701.685119628906,_16,182.906620205,secondary_metabolism
T329,12.9005498886108,701.685119628906,_1.1.4,2214.528329617,ATP_synthase_chloroplastic
T331,12.9005498886108,701.685119628906,_30,447.186696236,signalling
T331,12.9005498886108,701.685119628906,_17,239.306752784,hormone_metabolism
T331,12.9005498886108,701.685119628906,_1.3,8760.158893938,Calvin_cycle
T331,12.9005498886108,701.685119628906,_9,686.115388481,mitochondrial_electron_transport/ATP_synthesis
T331,12.9005498886108,701.685119628906,_8.2,378.692114397,NA
T331,12.9005498886108,701.685119628906,_8.1,462.926286301,NA
T331,12.9005498886108,701.685119628906,_8.1+8.2,841.618400698,TCA/_org_transformation
T331,12.9005498886108,701.685119628906,_11,370.814074548,lipid_metabolism
T331,12.9005498886108,701.685119628906,_1.3.1+1.3.2,12193.888225569,Rubisco
T331,12.9005498886108,701.685119628906,NA,4121.391720694,NA
T331,12.9005498886108,701.685119628906,_21+26.9,3248.162870215,redox
T331,12.9005498886108,701.685119628906,_1.1.1,15408.495241274,PSII
T331,12.9005498886108,701.685119628906,_27,1487.687429612,RNA
T331,12.9005498886108,701.685119628906,_29.6,777.864106309,protein_folding
T331,12.9005498886108,701.685119628906,_1.1.2,3355.076844796,PSI
T331,12.9005498886108,701.685119628906,_29,5011.779862736,protein
T331,12.9005498886108,701.685119628906,_1.1.1+1.1.2,18763.57208607,Photosystems
T331,12.9005498886108,701.685119628906,_20.2.1,1458.816461284,HSPs
T331,12.9005498886108,701.685119628906,_1.1.4,5871.89454666,ATP_synthase_chloroplastic
T331,12.9005498886108,701.685119628906,_2,NA,NA
T331,12.9005498886108,701.685119628906,_1.3.1,7886.743107469,NA
T331,12.9005498886108,701.685119628906,_1.1,601.509564793,Light_reactions
T331,12.9005498886108,701.685119628906,_1.2,1139.090432022,Photorespiration
T331,12.9005498886108,701.685119628906,_28,564.406579368,DNA
T331,12.9005498886108,701.685119628906,_20.2,815.596338672,abiotic_stress
T331,12.9005498886108,701.685119628906,_4,1036.293284258,glycolysis
T331,12.9005498886108,701.685119628906,_22,9.508994269,polyamine_metabolism
T331,12.9005498886108,701.685119628906,_21,3079.157897002,NA
T331,12.9005498886108,701.685119628906,_16,610.141348622,secondary_metabolism
T331,12.9005498886108,701.685119628906,_26.9,169.004973213,NA
T331,12.9005498886108,701.685119628906,_1.1.3,1107.896911838,Cytochrome_b6f
T331,12.9005498886108,701.685119628906,_1.3.2,4307.1451181,NA
T331,12.9005498886108,701.685119628906,_3,5313.550008026,NA
T332,12.9005498886108,701.685119628906,_1.1,298.100996597,Light_reactions
T332,12.9005498886108,701.685119628906,_20.2,301.563673262,abiotic_stress
T332,12.9005498886108,701.685119628906,_21+26.9,1491.682232468,redox
T332,12.9005498886108,701.685119628906,_9,430.309409196,mitochondrial_electron_transport/ATP_synthesis
T332,12.9005498886108,701.685119628906,_2,1940.193145754,NA
T332,12.9005498886108,701.685119628906,_29,3145.468416216,protein
T332,12.9005498886108,701.685119628906,_8.2,214.256628592,NA
T332,12.9005498886108,701.685119628906,_1.3,3338.500307156,Calvin_cycle
T332,12.9005498886108,701.685119628906,_29.6,372.189922882,protein_folding
T332,12.9005498886108,701.685119628906,_1.3.1+1.3.2,5113.702260493,Rubisco
T332,12.9005498886108,701.685119628906,_26.9,92.848283814,NA
T332,12.9005498886108,701.685119628906,_1.1.1,8524.666115936,PSII
T332,12.9005498886108,701.685119628906,_17,160.13399991,hormone_metabolism
T332,12.9005498886108,701.685119628906,_3,3431.090271719,NA
T332,12.9005498886108,701.685119628906,_1.2,457.345686292,Photorespiration
T332,12.9005498886108,701.685119628906,_30,306.211986081,signalling
T332,12.9005498886108,701.685119628906,NA,2121.590834678,NA
T332,12.9005498886108,701.685119628906,_1.1.1+1.1.2,10643.462515232,Photosystems
T332,12.9005498886108,701.685119628906,_20.2.1,812.145013559,HSPs
T332,12.9005498886108,701.685119628906,_11,232.887019007,lipid_metabolism
T332,12.9005498886108,701.685119628906,_22,5.650117911,polyamine_metabolism
T332,12.9005498886108,701.685119628906,_1.3.1,2675.045278483,NA
T332,12.9005498886108,701.685119628906,_16,382.823570732,secondary_metabolism
T332,12.9005498886108,701.685119628906,_1.1.2,2118.796399296,PSI
T332,12.9005498886108,701.685119628906,_4,607.624779691,glycolysis
T332,12.9005498886108,701.685119628906,_27,898.715797148,RNA
T332,12.9005498886108,701.685119628906,_1.1.3,486.925853016,Cytochrome_b6f
T332,12.9005498886108,701.685119628906,_1.3.2,2438.65698201,NA
T332,12.9005498886108,701.685119628906,_8.1,272.47859582,NA
T332,12.9005498886108,701.685119628906,_21,1398.833948654,NA
T332,12.9005498886108,701.685119628906,_8.1+8.2,486.735224412,TCA/_org_transformation
T332,12.9005498886108,701.685119628906,_1.1.4,2870.313236409,ATP_synthase_chloroplastic
T332,12.9005498886108,701.685119628906,_28,261.197202603,DNA
T333,12.9005498886108,701.685119628906,_28,335.929262297,DNA
T333,12.9005498886108,701.685119628906,_3,4317.974075693,NA
T333,12.9005498886108,701.685119628906,_8.2,289.82637708,NA
T333,12.9005498886108,701.685119628906,NA,2637.177732321,NA
T333,12.9005498886108,701.685119628906,_1.1.3,494.816906803,Cytochrome_b6f
T333,12.9005498886108,701.685119628906,_1.3.2,1562.82772382,NA
T333,12.9005498886108,701.685119628906,_27,1240.986936647,RNA
T333,12.9005498886108,701.685119628906,_11,326.631597952,lipid_metabolism
T333,12.9005498886108,701.685119628906,_16,606.633219833,secondary_metabolism
T333,12.9005498886108,701.685119628906,_9,636.938642743,mitochondrial_electron_transport/ATP_synthesis
T333,12.9005498886108,701.685119628906,_8.1,369.30793011,NA
T333,12.9005498886108,701.685119628906,_4,738.126336728,glycolysis
T333,12.9005498886108,701.685119628906,_29,3505.592141516,protein
T333,12.9005498886108,701.685119628906,_21,1457.757631115,NA
T333,12.9005498886108,701.685119628906,_1.2,414.063537706,Photorespiration
T333,12.9005498886108,701.685119628906,_30,435.285211173,signalling
T333,12.9005498886108,701.685119628906,_1.3.1,2464.554428113,NA
T333,12.9005498886108,701.685119628906,_2,NA,NA
T333,12.9005498886108,701.685119628906,_29.6,416.124878914,protein_folding
T333,12.9005498886108,701.685119628906,_1.1.2,1770.232987738,PSI
T333,12.9005498886108,701.685119628906,_1.1.1+1.1.2,7634.51341649,Photosystems
T333,12.9005498886108,701.685119628906,_1.3.1+1.3.2,4027.382151933,Rubisco
T333,12.9005498886108,701.685119628906,_21+26.9,1523.692547032,redox
T333,12.9005498886108,701.685119628906,_1.1,155.834321737,Light_reactions
T333,12.9005498886108,701.685119628906,_26.9,65.934915917,NA
T333,12.9005498886108,701.685119628906,_20.2,357.999840761,abiotic_stress
T333,12.9005498886108,701.685119628906,_1.3,2694.978023216,Calvin_cycle
T333,12.9005498886108,701.685119628906,_20.2.1,1075.747975596,HSPs
T333,12.9005498886108,701.685119628906,_1.1.1,5864.280428752,PSII
T333,12.9005498886108,701.685119628906,_1.1.4,2492.279342896,ATP_synthase_chloroplastic
T333,12.9005498886108,701.685119628906,_22,6.046322203,polyamine_metabolism
T333,12.9005498886108,701.685119628906,_17,231.401979157,hormone_metabolism
T333,12.9005498886108,701.685119628906,_8.1+8.2,659.13430719,TCA/_org_transformation
T336,12.9005498886108,701.685119628906,_22,12.750471357,polyamine_metabolism
T336,12.9005498886108,701.685119628906,_1.1.1,23146.868432369,PSII
T336,12.9005498886108,701.685119628906,_8.2,859.251450059,NA
T336,12.9005498886108,701.685119628906,_17,483.811734985,hormone_metabolism
T336,12.9005498886108,701.685119628906,_29.6,1659.368918301,protein_folding
T336,12.9005498886108,701.685119628906,_29,NA,protein
T336,12.9005498886108,701.685119628906,_3,NA,NA
T336,12.9005498886108,701.685119628906,_1.1,972.659053189,Light_reactions
T336,12.9005498886108,701.685119628906,_4,2500.50136486,glycolysis
T336,12.9005498886108,701.685119628906,_1.3,15366.873538949,Calvin_cycle
T336,12.9005498886108,701.685119628906,NA,9058.449516669,NA
T336,12.9005498886108,701.685119628906,_9,2000.334639434,mitochondrial_electron_transport/ATP_synthesis
T336,12.9005498886108,701.685119628906,_8.1+8.2,1819.519438683,TCA/_org_transformation
T336,12.9005498886108,701.685119628906,_1.2,2516.929080926,Photorespiration
T336,12.9005498886108,701.685119628906,_21,5905.554781418,NA
T336,12.9005498886108,701.685119628906,_1.1.2,5075.288729214,PSI
T336,12.9005498886108,701.685119628906,_1.3.2,8884.5566785,NA
T336,12.9005498886108,701.685119628906,_1.1.3,1473.601036101,Cytochrome_b6f
T336,12.9005498886108,701.685119628906,_1.3.1+1.3.2,17477.344307882,Rubisco
T336,12.9005498886108,701.685119628906,_8.1,960.267988624,NA
T336,12.9005498886108,701.685119628906,_11,794.881462802,lipid_metabolism
T336,12.9005498886108,701.685119628906,_1.3.1,8592.787629382,NA
T336,12.9005498886108,701.685119628906,_16,1478.220333302,secondary_metabolism
T336,12.9005498886108,701.685119628906,_27,4134.630883764,RNA
T336,12.9005498886108,701.685119628906,_2,NA,NA
T336,12.9005498886108,701.685119628906,_26.9,395.086269713,NA
T336,12.9005498886108,701.685119628906,_28,967.551549408,DNA
T336,12.9005498886108,701.685119628906,_1.1.1+1.1.2,28222.157161583,Photosystems
T336,12.9005498886108,701.685119628906,_20.2,1016.325445977,abiotic_stress
T336,12.9005498886108,701.685119628906,_30,920.777959489,signalling
T336,12.9005498886108,701.685119628906,_20.2.1,3074.738190664,HSPs
T336,12.9005498886108,701.685119628906,_21+26.9,6300.641051131,redox
T336,12.9005498886108,701.685119628906,_1.1.4,12769.197109395,ATP_synthase_chloroplastic
