batch_number,extraction_number,sample_number,species_field,species_confirmed,Latitude,Longitude,Elevation_GPS_notebook,Elevation_map,family,leaf_age,biological_rep,site,site_revised,date,leaf_FW_check,whole_leaf_FW,tech_rep_1_FW,tech_rep_2_FW,tech_rep_3_FW,WRONGtech_rep_4_FW,WRONGtech_rep_4_DW,tech_rep_4_FW,tech_rep_4_DW,whole_leaf_area(cm2),whole_leaf_area_per_whole_leaf_FW(cm2/g),tech_rep_1_leaf_area,tech_rep_2_leaf_area,tech_rep_3_leaf_area,tech_rep_4_leaf_area,technical_rep_used_for_ovalbumin_calculation,ovalbumin_added(5uL_of_0.5mg/mL_per_cm2),random_number,notes,I don't know why these numbers are here,"Protein Extract Concentration (protein assay, ug/uL)",Protein Assay %CV,Protein Extract Volume (uL),"Extract Protein Amount (ug, protein assay)","Protein per FW (mg/g, protein assay)","Protein per DW (mg/g, protein assay)","Protein per Leaf Area (mg/cm2, protein assay)",%Ovalbumin of Total Protein,"Digest Protein Amount (ug)
",Amount Protease in Digest (ug),uL Protein Extract per Digest,Date of ASPEX,ASPEX Batch,LWC,LMA
18,18-06,T345,acadec,acadec,-42.84638,147.43151,,,Mimosaceae,old,1,Tasmania_MC,TAS_Mt_Canopus,150312,0.01202,0.42508,0.09826,0.08840,0.07476,0.15164,0.10934,0.15164,0.07984,19.924,46.87117719,4.605561871,4.143412064,3.504089207,7.107545309,1,23.0,0.379811401,Leaves scanned folded over so leaf area needs to be doubled,,,,,,,,,,,,,,,0.473489844,0.011233133
16,16-23,T346,acadec,acadec,-42.84638,147.43151,,,Mimosaceae,new,2,Tasmania_MC,TAS_Mt_Canopus,150312,0.00190,0.37260,0.07156,0.05912,0.06506,0.17496,0.07984,0.17496,0.07432,13.783,36.9914117,2.647105421,2.18693226,2.406661245,6.472017391,1,13.2,0.080948186,Leaves scanned folded over so leaf area needs to be doubled,,,,,,,,,,,,,,,0.575217193,0.011483282
17,17-18,T347,acadec,acadec,-42.84638,147.43151,,,Mimosaceae,mid,2,Tasmania_MC,TAS_Mt_Canopus,150312,0.00106,0.25926,0.07552,0.07104,0.04576,0.06588,0.07432,0.06588,0.0355,11.752,45.32901335,3.423247088,3.220173108,2.074255651,2.986275399,1,17.1,0.243805694,Leaves scanned folded over so leaf area needs to be doubled,,,,,,,,,,,,,,,0.461141469,0.011887718
20,20-06,T348,acadec,acadec,-42.84638,147.43151,,,Mimosaceae,old,2,Tasmania_MC,TAS_Mt_Canopus,150312,0.00308,0.41858,0.08392,0.05922,0.06706,0.20530,0.0355,0.2053,0.11,17.856,42.65851211,3.579902336,2.526237087,2.860850456,8.757792537,1,17.9,0.715029132,Leaves scanned folded over so leaf area needs to be doubled,,,,,,,,,,,,,,,0.464198734,0.012560243
18,18-46,T349,acadec,acadec,-42.84638,147.43151,,,Mimosaceae,new,3,Tasmania_MC,TAS_Mt_Canopus,150312,0.00132,0.54698,0.08186,0.07430,0.06904,0.32046,0.11,0.32046,0.13846,23.612,43.16794033,3.533727595,3.207377966,2.9803146,13.83359816,1,17.7,0.507141251,Leaves scanned folded over so leaf area needs to be doubled,,,,,,,,,,,,,,,0.567933595,0.010008965
17,17-25,T350,acadec,acadec,-42.84638,147.43151,,,Mimosaceae,mid,3,Tasmania_MC,TAS_Mt_Canopus,150312,0.00078,0.41078,0.09792,0.07182,0.07238,0.16788,0.13846,0.16788,0.08622,15.762,38.37090413,3.757278933,2.755798335,2.777286041,6.441707386,1,18.8,0.277430501,Leaves scanned folded over so leaf area needs to be doubled,,,,,,,,,,,,,,,0.486418871,0.01338465
19,19-13,T351,acadec,acadec,-42.84638,147.43151,,,Mimosaceae,old,3,Tasmania_MC,TAS_Mt_Canopus,150312,0.00106,0.41482,0.08042,0.08176,0.08130,0.17028,0.08622,0.17028,0.0865,19.17,46.2128152,3.716434598,3.778359771,3.757101876,7.869118172,1,18.6,0.551182574,Leaves scanned folded over so leaf area needs to be doubled,,,,,,,,,,,,,,,0.492013155,0.010992337
30,30-28,T352,lomtin,lomtin,-43.04191,147.95053,,,Proteaceae,new,1,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.01688,0.51616,0.07420,0.06360,0.05846,0.30302,0.0865,0.30302,0,,0,0,0,0,0,1,0.0,0.945399212,,,,,,,,,,,,,,,,1,NA
30,30-44,T353,lomtin,lomtin,-43.04191,147.95053,,,Proteaceae,mid,1,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00076,0.38236,0.05606,0.05450,0.04534,0.22570,,0.2257,0.10918,,0,0,0,0,0,1,0.0,0.96981603,,,,,,,,,,,,,,,,0.516260523,NA
30,30-16,T354,lomtin,lomtin,-43.04191,147.95053,,,Proteaceae,old,1,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00248,0.31474,0.07066,0.05546,0.06262,0.12352,0.10918,0.12352,0.0614,,0,0,0,0,0,1,0.0,0.906949933,,,,,,,,,,,,,,,,0.502914508,NA
,,T355,lomtin,lomtin,-43.04191,147.95053,,,Proteaceae,sen,1,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00336,0.52590,0.09464,0.09694,0.07474,0.25622,0.0614,0.25622,0.17132,,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,0.331355866,NA
25,25-43,T356,lomtin,lomtin,-43.04191,147.95053,,,Proteaceae,new,2,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00142,0.35090,0.05782,0.06792,0.08176,0.14198,0.17132,0.14198,0.0787,,0,0,0,0,0,1,0.0,0.435842434,,,,,,,,,,,,,,,,0.445696577,NA
23,23-07,T357,lomtin,lomtin,-43.04191,147.95053,,,Proteaceae,mid,2,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00156,0.57276,0.06808,0.07388,0.08666,0.34258,0.0787,0.34258,0.1887,,0,0,0,0,0,1,0.0,0.160216577,,,,,,,,,,,,,,,,0.449179754,NA
26,26-22,T358,lomtin,lomtin,-43.04191,147.95053,,,Proteaceae,old,2,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00114,0.57934,0.09378,0.09670,0.08478,0.30294,0.1887,0.30294,0.16292,,0,0,0,0,0,1,0.0,0.503830293,,,,,,,,,,,,,,,,0.462203737,NA
29,29-12,T359,lomtin,lomtin,-43.04191,147.95053,,,Proteaceae,new,3,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.02920,0.39860,0.09058,0.06552,0.06436,0.14894,0.16292,0.14894,0.08106,,0,0,0,0,0,1,0.0,0.808292502,,,,,,,,,,,,,,,,0.455753995,NA
22,22-37,T360,lomtin,lomtin,-43.04191,147.95053,,,Proteaceae,mid,3,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00116,0.52064,0.08556,0.08160,0.09424,0.25808,0.08106,0.25808,0.13976,,0,0,0,0,0,1,0.0,0.089639645,,,,,,,,,,,,,,,,0.458462492,NA
31,31-03,T361,lomtin,lomtin,-43.04191,147.95053,,,Proteaceae,old,3,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00144,0.28828,0.05774,0.06986,0.06306,0.09618,0.13976,0.09618,0.05298,,0,0,0,0,0,1,0.0,0.984670375,,,,,,,,,,,,,,,,0.449157829,NA
19,19-03,T362,acagen,acagen,-43.0403,147.94647,,,Mimosaceae,new,1,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00110,0.41826,0.06876,0.08244,0.07150,0.19446,0.05298,0.19446,0.0753,8.062,19.27509205,1.325355329,1.589038588,1.378169081,3.7482344,1,6.6,0.516631094,,,,,,,,,,,,,,,,0.612773835,0.020089459
18,18-36,T363,acagen,acagen,-43.0403,147.94647,,,Mimosaceae,mid,1,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00050,0.27066,0.05602,0.05346,0.06166,0.09902,0.0753,0.09902,0.04622,5.221,19.28988399,1.080619301,1.031237198,1.189414247,1.910084312,1,5.4,0.470413364,,,,,,,,,,,,,,,,0.533225611,0.024197885
18,18-32,T364,acagen,acagen,-43.0403,147.94647,,,Mimosaceae,old,1,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00086,0.25414,0.06694,0.05840,0.04588,0.08206,0.04622,0.08206,0.03914,5.74,22.58597623,1.511905249,1.319021012,1.03624459,1.85340521,1,7.6,0.463882191,,,,,,,,,,,,,,,,0.523031928,0.021117886
,,T365,acagen,acagen,-43.0403,147.94647,,,Mimosaceae,sen,1,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00020,0.18376,0.05804,0.04948,,0.07604,0.03914,0.07604,0.0673,,0,0,0,0,0,1,0.0,,No Rep 3 sample,,,,,,,,,,,,,,,0.114939506,NA
18,18-24,T366,acagen,acagen,-43.0403,147.94647,,,Mimosaceae,new,2,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00100,0.26802,0.05300,0.06384,0.05722,0.09296,0.0673,0.09296,0.04336,5.55,20.70740989,1.097492724,1.321961048,1.184877994,1.924960824,1,5.5,0.458034851,,,,,,,,,,,,,,,,0.533562823,0.022525134
21,21-25,T367,acagen,acagen,-43.0403,147.94647,,,Mimosaceae,mid,2,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00114,0.31974,0.06924,0.06962,0.06298,0.11676,0.04336,0.11676,0.05862,6.727,21.03896916,1.456738225,1.464733033,1.325034278,2.456510039,1,7.3,0.961823519,,,,,,,,,,,,,,,,0.497944502,0.023863123
17,17-20,T368,acagen,acagen,-43.0403,147.94647,,,Mimosaceae,old,2,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.01072,0.27934,0.06634,0.06864,0.05070,0.08294,0.05862,0.08294,0.05628,7.592,27.17834897,1.80301167,1.865521873,1.377942293,2.254172263,1,9.0,0.251898354,,,,,,,,,,,,,,,,0.321437184,0.024967036
17,17-28,T369,acagen,acagen,-43.0403,147.94647,,,Mimosaceae,new,3,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00096,0.29870,0.06092,0.06940,0.06234,0.10508,0.05628,0.10508,0.04796,6.522,21.83461667,1.330164848,1.515322397,1.361170003,2.29438152,1,6.7,0.293131729,,,,,,,,,,,,,,,,0.543585839,0.020903237
21,21-48,T369,acagen,acagen,-43.0403,147.94647,,,Mimosaceae,new,3,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00096,0.29870,0.06092,0.06940,0.06234,0.10508,0.05628,0.10508,0.04796,6.522,21.83461667,1.330164848,1.515322397,1.361170003,2.29438152,2,7.6,,,,,,,,,,,,,,,,,0.543585839,0.020903237
21,21-21,T370,acagen,acagen,-43.0403,147.94647,,,Mimosaceae,mid,3,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00146,0.24026,0.05836,0.05794,0.04218,0.08032,0.04796,0.08032,0.04354,5.586,23.2498127,1.356859069,1.347094148,0.9806771,1.867424956,1,6.8,0.952861192,,,,,,,,,,,,,,,,0.457918327,0.023315529
20,20-44,T371,acagen,acagen,-43.0403,147.94647,,,Mimosaceae,old,3,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00082,0.19480,0.05412,0.04314,0.04022,0.05650,0.04354,0.0565,0.04742,7.03,36.08829569,1.953098563,1.556849076,1.451471253,2.038988706,1,9.8,0.862461993,,,,,,,,,,,,,,,,0.160707965,0.023256627
7,DP016,T372,eucrub,eucrub,-42.84638,147.43151,,,Myrtaceae,new,1,Tasmania_MC,TAS_Mt_Canopus,150312,0.00248,0.45584,0.05328,0.05094,0.07052,0.27862,0.04742,0.27862,0.10308,9.915,21.751053,1.158896104,1.10799864,1.533884258,6.060278387,1,5.8,0.04763356,,,3.9,3.828631352,750,2902.984285,54.48544078,,2.504956463,,50,1,12.9,16/05/2016,3,0.630033738,0.01700912
10,10-38,T373,eucrub,eucrub,-42.84638,147.43151,,,Myrtaceae,mid,1,Tasmania_MC,TAS_Mt_Canopus,150312,0.00476,0.79084,0.09336,0.06236,0.05488,0.57548,0.10308,0.57548,0.20718,17.06,21.57199939,2.013961863,1.345229882,1.183871327,12.41425421,1,10.1,0.533947386,,,6.9,5.452132564,750,5157.447552,55.24258303,,2.56084668,,50,1,7.3,17/05/2016,4,0.639987489,0.01668888
11,11-24,T374,eucrub,eucrub,-42.84638,147.43151,,,Myrtaceae,old,1,Tasmania_MC,TAS_Mt_Canopus,150312,0.00390,0.54838,0.05606,0.08592,0.07846,0.32404,0.20718,0.32404,0.15714,10.054,18.33400197,1.02780415,1.575257449,1.438485795,5.940949998,1,5.1,0.631657781,,,2.1,5.362909512,750,1556.302499,27.76137173,,1.514201415,,50,1,24.1,17/05/2016,7,0.515059869,0.026450315
,,T375,eucrub,eucrub,-42.84638,147.43151,,,Myrtaceae,sen,1,Tasmania_MC,TAS_Mt_Canopus,150312,0.00222,0.84338,0.06862,0.05450,0.06124,0.65680,0.15714,0.6568,0.38026,,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,0.421041413,NA
7,DP035,T376,eucrub,eucrub,-42.84638,147.43151,,,Myrtaceae,new,2,Tasmania_MC,TAS_Mt_Canopus,150312,-0.02764,0.63392,0.06492,0.06740,0.06928,0.45996,0.38026,0.45996,0.1441,15.851,25.00473246,1.623307231,1.685318968,1.732327865,11.50117674,1,8.1,0.137362311,,,4.2,4.860799905,750,3140.592161,48.37634259,,1.934687471,,50,1,11.9,16/05/2016,2,0.686711888,0.012529153
7,DP044,T377,eucrub,eucrub,-42.84638,147.43151,,,Myrtaceae,mid,2,Tasmania_MC,TAS_Mt_Canopus,150312,0.00198,0.71182,0.08754,0.08630,0.07604,0.45996,0.1441,0.45996,0.23834,13.956,19.60608019,1.71631626,1.69200472,1.490846338,9.018012644,1,8.6,0.156511668,,,5.4,3.084516947,750,4023.286749,45.95940997,,2.344140671,,50,1,9.3,16/05/2016,1,0.481824506,0.026429326
8,DP085,T378,eucrub,eucrub,-42.84638,147.43151,,,Myrtaceae,old,2,Tasmania_MC,TAS_Mt_Canopus,150312,0.00258,0.55324,0.07472,0.06504,0.07906,0.33184,0.23834,0.33184,0.17666,11.506,20.79748391,1.553987998,1.352668354,1.644249078,6.901437062,1,7.8,0.295789919,,,4.9,2.710674447,750,3691.016235,49.39796888,,2.375189667,,50,1,10.2,23/05/2016,11,0.467635005,0.025597567
,,T379,eucrub,eucrub,-42.84638,147.43151,,,Myrtaceae,sen,2,Tasmania_MC,TAS_Mt_Canopus,150312,0.00142,0.28726,0.05916,0.06214,0.05172,0.11282,0.17666,0.11282,0.06312,,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,0.44052473,NA
9,9-45,T380,eucrub,eucrub,-42.84638,147.43151,,,Myrtaceae,new,3,Tasmania_MC,TAS_Mt_Canopus,150312,0.00284,0.69780,0.07276,0.07520,0.06562,0.48138,0.06312,0.48138,0.1782,15.185,21.76124964,1.583348524,1.636445973,1.427973201,10.47543035,1,7.9,0.41019968,,,3.6,2.767221777,750,2735.49579,37.59614884,,1.727664976,,50,1,13.7,,,0.629814284,0.017011234
7,DP034,T381,eucrub,eucrub,-42.84638,147.43151,,,Myrtaceae,mid,3,Tasmania_MC,TAS_Mt_Canopus,150312,0.00362,0.55446,0.06414,0.05348,0.05584,0.37738,0.1782,0.37738,0.19988,11.787,21.2585218,1.363521589,1.136905746,1.187075858,8.022540959,1,6.8,0.135144529,,,,,,0,0,,0,,,,#DIV/0!,,,0.47034819,0.0249148
13,13-45,T381,eucrub,eucrub,-42.84638,147.43151,,,Myrtaceae,mid,3,Tasmania_MC,TAS_Mt_Canopus,150312,0.00362,0.55446,0.06414,0.05348,0.05584,0.37738,0.1782,0.37738,0.19988,11.787,21.2585218,1.363521589,1.136905746,1.187075858,8.022540959,2,5.7,0.135144529,,,3.6,5.562812379,750,2683.356994,,,,,50,1,14.0,,,0.47034819,0.0249148
7,DP030,T382,eucrub,eucrub,-42.84638,147.43151,,,Myrtaceae,old,3,Tasmania_MC,TAS_Mt_Canopus,150312,0.00266,0.54740,0.05514,0.05604,0.06614,0.36742,0.19988,0.36742,0.1909,12.224,22.33101936,1.231332408,1.251430325,1.476973621,8.204863135,1,6.2,0.123280261,,,3.6,3.941637466,750,2731.301009,49.53393196,,2.218167078,,50,1,13.7,16/05/2016,2,0.480431114,0.023266689
,,T383,eucrub,eucrub,-42.84638,147.43151,,,Myrtaceae,sen,3,Tasmania_MC,TAS_Mt_Canopus,150312,0.00146,0.35180,0.08854,0.08282,0.06428,0.11470,0.1909,0.1147,0.08032,,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,0.299738448,NA
16,16-05,T384,acalon,acalon,-42.84732,147.43592,,,Mimosaceae,new,1,Tasmania_MC,TAS_Mt_Canopus,150312,0.00334,0.69344,0.09378,0.07424,0.08516,0.43692,0.08032,0.43692,0.14828,14.766,21.29383941,1.99693626,1.580854638,1.813383364,9.303704315,1,10.0,0.0185987,,,,,,,,,,,,,,,,0.660624371,0.015937738
20,20-07,T385,acalon,acalon,-42.84732,147.43592,,,Mimosaceae,mid,1,Tasmania_MC,TAS_Mt_Canopus,150312,0.00256,1.03538,0.07560,0.05064,0.06526,0.84132,0.14828,0.84132,0.4001,22.462,21.69445035,1.640100446,1.098606966,1.41577983,18.25197497,1,8.2,0.725154495,,,,,,,,,,,,,,,,0.524437788,0.021920915
16,16-08,T386,acalon,acalon,-42.84732,147.43592,,,Mimosaceae,old,1,Tasmania_MC,TAS_Mt_Canopus,150312,0.02914,1.22228,0.05496,0.07020,0.05686,1.01112,0.4001,1.01112,0.5071,26.858,21.97368852,1.207673921,1.542552934,1.249423929,22.21803593,1,6.0,0.021084317,,,,,,,,,,,,,,,,0.498476936,0.0228238
,,T387,acalon,acalon,-42.84732,147.43592,,,Mimosaceae,sen,1,Tasmania_MC,TAS_Mt_Canopus,150312,-0.82534,0.44638,0.06408,0.05906,0.05850,1.09008,0.5071,1.09008,0.77202,,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,0.29177675,NA
,,T388,,,,,,,,,,,,,0.00000,,,,,,0.77202,0,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1,#DIV/0!,,Sample tube T388 was skipped.,,,,,,,,,,,,,,,NA,NA
17,17-03,T389,acalon,acalon,-42.84732,147.43592,,,Mimosaceae,new,2,Tasmania_MC,TAS_Mt_Canopus,150312,0.03328,0.74246,0.07990,0.06020,0.08108,0.48800,,0.488,0.1754,16.188,21.80319478,1.742075263,1.312552326,1.767803033,10.63995906,1,8.7,0.192330699,,,,,,,,,,,,,,,,0.64057377,0.016485026
18,18-43,T390,acalon,acalon,-42.84732,147.43592,,,Mimosaceae,mid,2,Tasmania_MC,TAS_Mt_Canopus,150312,0.00406,1.47560,0.07066,0.06498,0.07534,1.26056,0.1754,1.26056,0.63496,33.082,22.41935484,1.584151613,1.456809677,1.689074194,28.26094194,1,7.9,0.498809645,,,,,,,,,,,,,,,,0.496287364,0.022467758
16,16-33,T391,acalon,acalon,-42.84732,147.43592,,,Mimosaceae,old,2,Tasmania_MC,TAS_Mt_Canopus,150312,0.00644,0.64796,0.06504,0.06392,0.07046,0.44210,0.63496,0.4421,0.22782,15.421,23.7993086,1.547907031,1.521251806,1.676899284,10.52167433,1,7.7,0.127790559,,,,,,,,,,,,,,,,0.484686722,0.021652447
,,T392,acalon,acalon,-42.84732,147.43592,,,Mimosaceae,sen,2,Tasmania_MC,TAS_Mt_Canopus,150312,0.32348,0.67716,0.07530,0.06210,0.05048,0.16580,0.22782,0.1658,0.12282,,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,0.259227986,NA
20,20-36,T393,acalon,acalon,-42.84732,147.43592,,,Mimosaceae,new,3,Tasmania_MC,TAS_Mt_Canopus,150312,0.00410,0.63986,0.06038,0.05856,0.09048,0.42634,0.12282,0.42634,0.17002,15.921,24.88200544,1.502375488,1.457090238,2.251323852,10.6081942,1,7.5,0.8382012,,,,,,,,,,,,,,,,0.601210302,0.016027233
18,18-17,T394,acalon,acalon,-42.84732,147.43592,,,Mimosaceae,mid,3,Tasmania_MC,TAS_Mt_Canopus,150312,0.00386,0.92868,0.06978,0.08560,0.07128,0.69816,0.17002,0.69816,0.3327,20.151,21.69853986,1.514124112,1.857395012,1.546671921,15.14905259,1,7.6,0.433650631,,,,,,,,,,,,,,,,0.523461671,0.021961769
19,19-07,T395,acalon,acalon,-42.84732,147.43592,,,Mimosaceae,old,3,Tasmania_MC,TAS_Mt_Canopus,150312,0.00598,0.82150,0.05868,0.06316,0.05952,0.63416,0.3327,0.63416,0.3398,19.978,24.31892879,1.427034741,1.535983542,1.447462642,15.42209188,1,7.1,0.526256437,,,,,,,,,,,,,,,,0.464173079,0.022033327
,,T396,acalon,acalon,-42.84732,147.43592,,,Mimosaceae,sen,3,Tasmania_MC,TAS_Mt_Canopus,150312,0.00044,0.82726,0.06708,0.08272,0.08488,0.59214,0.3398,0.59214,0.55372,,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,0.064883305,NA
7,DP043,T397,eucten,eucten,-43.04191,147.95053,,,Myrtaceae,new,1,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00696,0.75864,0.05832,0.06616,0.07038,0.55682,0.55372,0.55682,0.23932,13.183,17.37714858,1.013435305,1.14967215,1.223003717,9.675943873,1,5.1,0.155793213,,,2.8,3.622841136,750,2075.813507,35.59351006,,2.048294051,,50,1,18.1,16/05/2016,1,0.57020222,0.024733504
10,10-14,T398,eucten,eucten,-43.04191,147.95053,,,Myrtaceae,mid,1,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00360,0.45758,0.07114,0.07308,0.06884,0.24092,0.23932,0.24092,0.11578,9.327,20.38332095,1.450069452,1.489613095,1.403187814,4.910749683,1,7.3,0.46692462,,,3.8,2.8492056,750,2830.390458,39.78620267,,1.951899927,,50,1,13.2,20/05/2016,9,0.519425535,0.023576848
8,DP094,T399,eucten,eucten,-43.04191,147.95053,,,Myrtaceae,old,1,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00264,0.50804,0.08678,0.08374,0.07342,0.26146,0.11578,0.26146,0.12784,8.206,16.15227147,1.401694119,1.352591213,1.185899772,4.2231729,1,7.0,0.331428399,,,2.1,7.490072691,750,1545.767012,17.81247998,,1.102784831,,50,1,24.3,23/05/2016,11,0.511053316,0.030271079
,,T400,eucten,eucten,-43.04191,147.95053,,,Myrtaceae,sen,1,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00032,0.37084,0.06098,0.06138,0.08528,0.16288,0.12784,0.16288,0.15416,,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,0.053536346,NA
7,DP036,T401,eucten,eucten,-43.04191,147.95053,,,Myrtaceae,new,2,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00404,0.70912,0.06206,0.05766,0.06670,0.51866,0.15416,0.51866,0.2281,12.757,17.98990298,1.116453379,1.037297806,1.199926529,9.330643079,1,5.6,0.142001478,,,,,,0,0,,0,,,,#DIV/0!,,,0.560212856,0.024446332
13,13-46,T401,eucten,eucten,-43.04191,147.95053,,,Myrtaceae,new,2,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00404,0.70912,0.06206,0.05766,0.06670,0.51866,0.15416,0.51866,0.2281,12.757,17.98990298,1.116453379,1.037297806,1.199926529,9.330643079,2,5.2,0.142001478,,,3.9,2.992273841,750,2892.315499,,,,,50,1,13.0,,,0.560212856,0.024446332
8,DP075,T402,eucten,eucten,-43.04191,147.95053,,,Myrtaceae,mid,2,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00300,0.71004,0.07044,0.04944,0.06212,0.52504,0.2281,0.52504,0.2442,12.781,18.00039434,1.267947778,0.889939496,1.118184497,9.450927046,1,6.3,0.261900249,,,3.5,5.484037905,750,2656.708405,37.7159058,,2.095282197,,50,1,14.1,23/05/2016,10,0.53489258,0.025838735
12,12-03,T403,eucten,eucten,-43.04191,147.95053,,,Myrtaceae,old,2,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00260,0.66134,0.06202,0.07606,0.06932,0.45134,0.2442,0.45134,0.22812,11.253,17.01545347,1.055298424,1.294195391,1.179511235,7.679754771,1,5.3,0.724706155,,,2.0,8.868752592,750,1467.645274,23.6640644,,1.390739567,,50,1,25.6,17/05/2016,5,0.49457172,0.029704073
,,T404,eucten,eucten,-43.04191,147.95053,,,Myrtaceae,sen,2,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00152,0.34586,0.07876,0.07298,0.04484,0.14776,0.22812,0.14776,0.08248,,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,0.441797509,NA
10,10-30,T405,eucten,eucten,-43.04191,147.95053,,,Myrtaceae,new,3,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00294,0.37146,0.07144,0.06280,0.07618,0.15810,0.08248,0.1581,0.06282,7.691,20.70478652,1.479149949,1.300260593,1.577290637,3.273426749,1,7.4,0.507966775,,,3.5,4.086757071,750,2636.742954,36.908496,,1.782606933,,50,1,14.2,17/05/2016,4,0.602656546,0.019190898
11,11-14,T406,eucten,eucten,-43.04191,147.95053,,,Myrtaceae,mid,3,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00302,0.55366,0.07416,0.07852,0.06260,0.33536,0.06282,0.33536,0.1656,10.421,18.82202073,1.395841058,1.477905068,1.178258498,6.312152874,1,7.0,0.596316027,,,3.7,3.320946182,750,2771.611817,37.37340637,,1.985621358,,50,1,13.5,17/05/2016,7,0.50620229,0.026235106
9,9-21,T407,eucten,eucten,-43.04191,147.95053,,,Myrtaceae,old,3,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00334,0.43886,0.08706,0.08048,0.06750,0.20048,0.1656,0.20048,0.10402,8.648,19.70560087,1.715569612,1.585906758,1.330128059,3.950578863,1,8.6,0.350947755,,,2.6,3.669360878,750,1924.266907,22.10276713,,1.121648981,,50,1,19.5,,,0.481145251,0.026330319
,,T408,eucten,eucten,-43.04191,147.95053,,,Myrtaceae,sen,3,Tasmania_TP,TAS_Tasman_Peninsula,150312,0.00074,0.22598,0.05412,0.05896,0.05782,0.05434,0.10402,0.05434,0.05172,,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,0.048214943,NA
,,YG001,gremuc,gremuc,-32.78244,150.92318,,,Proteaceae,sen,1,Yengo_N,NSW_Yengo_N,140419,-0.21900,,0.06300,0.06200,0.05200,0.04200,0.05172,0.042,0.0279,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2,#DIV/0!,,,,,,,,,,,,,,,,,0.335714286,NA
,,YG002,gremuc,gremuc,-32.78244,150.92318,,,Proteaceae,new,1,Yengo_N,NSW_Yengo_N,140419,-0.23500,,0.05700,0.05400,0.06100,0.06300,0.0279,0.063,0.03048,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2,#DIV/0!,0.287242425,,,,,,,,,,,,,,,,0.516190476,NA
,,YG003,gremuc,gremuc,-32.78244,150.92318,,,Proteaceae,mid,1,Yengo_N,NSW_Yengo_N,140419,-0.35000,,0.10100,0.09100,0.06600,0.09200,0.03048,0.092,0.04804,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2,#DIV/0!,0.825495982,,,,,,,,,,,,,,,,0.477826087,NA
,,YG004,gremuc,gremuc,-32.78244,150.92318,,,Proteaceae,old,1,Yengo_N,NSW_Yengo_N,140419,-0.28800,,0.08200,0.07600,0.06100,0.06900,0.04804,0.069,0.03306,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2,#DIV/0!,0.188069618,,,,,,,,,,,,,,,,0.520869565,NA
